Transaction Name,Transaction Name URL,Company Name,Company Name URL,Funding Type,Money Raised,Announced On Date,Number of Investors,Pre-Money Valuation
Diagnovus' Seed Round,https://www.crunchbase.com/funding-round/b401a26eb36a88d10a455c529b93fdae,Diagnovus,https://www.crunchbase.com/organization/diagnovus,Seed,"$100,000",06/01/2013,2,
Ignyta's Post Ipo Debt,https://www.crunchbase.com/funding-round/1094a482bd507b1ae2135bb1034b8fc4,Ignyta,https://www.crunchbase.com/organization/ignyta,Post-IPO Debt,"$31,000,000",10/01/2014,1,
Diagnovus' Seed Round,https://www.crunchbase.com/funding-round/b44ae667772ee4f398df6d1a6d01a952,Diagnovus,https://www.crunchbase.com/organization/diagnovus,Seed,"$250,000",09/01/2013,2,
"Restore Medical Solutions, Inc.'s Series A",https://www.crunchbase.com/funding-round/9612ebd6089b76acae20a04e1e2bacfa,"Restore Medical Solutions, Inc.",https://www.crunchbase.com/organization/restore-medical-solutions-inc,Series A,"$1,000,000",01/22/2014,2,
Tru Dental Management's Venture Round,https://www.crunchbase.com/funding-round/f94534b3e51d48f97298c9c93156a40b,Tru Dental Management,https://www.crunchbase.com/organization/tru-dental-management,Series Unknown,"$2,500,000",01/21/2015,,
Intelligent Ultrasound's Venture Round,https://www.crunchbase.com/funding-round/9829a8db9276065617e43b6a7a82b381,Intelligent Ultrasound,https://www.crunchbase.com/organization/intelligent-ultrasound,Series Unknown,"£1,300,000",10/08/2014,1,
OncoSec Medical's Grant,https://www.crunchbase.com/funding-round/504cc68c1d948f13c59cc979cb7872c7,OncoSec Medical,https://www.crunchbase.com/organization/oncosec-medical,Grant,"$163,000",10/27/2014,1,
Bioventus' Debt Financing,https://www.crunchbase.com/funding-round/81a002810ca44c682ed76221b4a931b6,Bioventus,https://www.crunchbase.com/organization/bioventus,Debt Financing,"$12,000,000",10/28/2014,1,
BioPharmX's Series A,https://www.crunchbase.com/funding-round/c89c7f3a81af7970529239fb207adf17,BioPharmX,https://www.crunchbase.com/organization/biopharmx,Series A,"$12,000,000",11/10/2014,1,
Avhana Health's Seed Round,https://www.crunchbase.com/funding-round/05651225c58fb246b07cde9d301424a9,Avhana Health,https://www.crunchbase.com/organization/avhana,Seed,"$90,000",12/18/2014,,
Vigil Monitoring's Series A,https://www.crunchbase.com/funding-round/e70bc2f877d5acb3ed05bcc457d3ed81,Vigil Monitoring,https://www.crunchbase.com/organization/vigil-monitoring,Series A,"$3,000,000",11/01/2013,1,
Vigil Monitoring's Venture Round,https://www.crunchbase.com/funding-round/6a75cabb5e7bd18f2205ee66bb9f7c6e,Vigil Monitoring,https://www.crunchbase.com/organization/vigil-monitoring,Series Unknown,"$3,800,000",12/23/2014,1,
Fortified Food Coatings' Seed Round,https://www.crunchbase.com/funding-round/76d31e591ed2b17abb71545b7bd97faf,Fortified Food Coatings,https://www.crunchbase.com/organization/fortified-food-coatings,Seed,,02/05/2015,1,
Enterprise Therapeutics' Series A,https://www.crunchbase.com/funding-round/b8c8ae82c385792aadef8d3cded8b95a,Enterprise Therapeutics,https://www.crunchbase.com/organization/enterprise-therapeutics,Series A,"£1,600,000",02/16/2015,1,
Truven Health Analytics' Grant,https://www.crunchbase.com/funding-round/295a22a0c4929b5b21f1c3a9e554c866,Truven Health Analytics,https://www.crunchbase.com/organization/truven-health-analytics,Grant,"$1,350,000",03/16/2015,1,
Ignyta's Post-IPO Equity,https://www.crunchbase.com/funding-round/80131c000ea2cfdc056b0d77f1b9bfbd,Ignyta,https://www.crunchbase.com/organization/ignyta,Post-IPO Equity,"$42,000,000",03/18/2015,1,
Freshly's Seed Round,https://www.crunchbase.com/funding-round/133d256559be96b411d975a7916c778b,Freshly,https://www.crunchbase.com/organization/freshly,Seed,"$2,000,000",03/13/2015,1,
Meadow's Seed Round,https://www.crunchbase.com/funding-round/947d563e7a52d34b514ba7939a0933f5,Meadow,https://www.crunchbase.com/organization/meadow,Seed,"$120,000",12/01/2014,2,
Embrace Innovations' Series A,https://www.crunchbase.com/funding-round/5208162fedc6afe6276f14f974a4a02f,Embrace Innovations,https://www.crunchbase.com/organization/embrace-innovations,Series A,,08/01/2013,2,
3Derm Systems' Debt Financing,https://www.crunchbase.com/funding-round/7326c512ede40425b1723f8712993c6f,3Derm Systems,https://www.crunchbase.com/organization/3derm-systems,Debt Financing,"$1,155,000",07/23/2015,,
"Orphidia, Inc.'s Seed Round",https://www.crunchbase.com/funding-round/25506915be5f90c84103129231c351e3,"Orphidia, Inc.",https://www.crunchbase.com/organization/orphidia-2,Seed,"$50,000",03/01/2015,2,
OncoSec Medical's Post-IPO Equity,https://www.crunchbase.com/funding-round/0f3c55e399fb566b5f48d630c030a959,OncoSec Medical,https://www.crunchbase.com/organization/oncosec-medical,Post-IPO Equity,"$13,600,000",06/09/2015,,
Agada's Seed Round,https://www.crunchbase.com/funding-round/f34060ae6509c6f315c9457318c85cb7,Agada,https://www.crunchbase.com/organization/agada,Seed,,04/10/2014,2,
Snug Vest's Seed Round,https://www.crunchbase.com/funding-round/ef66908f54d566d615ac73be97dc3a8f,Snug Vest,https://www.crunchbase.com/organization/snug-vest,Seed,"$500,000",06/10/2015,1,
Eurosender's Seed Round,https://www.crunchbase.com/funding-round/b8fedef08a8c56b68220d85d102bc4eb,Eurosender,https://www.crunchbase.com/organization/eurosender,Seed,"€40,000",12/20/2014,1,
Eurosender's Seed Round,https://www.crunchbase.com/funding-round/955a7125168d12c9266fdcff12a1a9ba,Eurosender,https://www.crunchbase.com/organization/eurosender,Seed,"€220,000",06/15/2015,1,"$4,051,757"
Mealtek's Seed Round,https://www.crunchbase.com/funding-round/dc49fd1b4955fc56356845e597d9fbb6,Mealtek,https://www.crunchbase.com/organization/mealtek,Seed,,07/01/2015,1,
Iristrace's Seed Round,https://www.crunchbase.com/funding-round/c96a04a6c525c95f755c1ba0471318fd,Iristrace,https://www.crunchbase.com/organization/iristrace,Seed,"€15,000",02/27/2014,2,
Nightingale's Seed Round,https://www.crunchbase.com/funding-round/5504377b9e0743875aae36f9c587f126,Nightingale,https://www.crunchbase.com/organization/nightingale,Seed,,07/23/2013,1,
Iristrace's Seed Round,https://www.crunchbase.com/funding-round/8e8998d922e1fab5ae5569e6ebb6b07f,Iristrace,https://www.crunchbase.com/organization/iristrace,Seed,"€50,000",06/23/2015,2,"$2,032,069"
Urban Massage's Seed Round,https://www.crunchbase.com/funding-round/0b6808dc1b0cace3883025dc8a287f40,Urban Massage,https://www.crunchbase.com/organization/urban-massage,Seed,"$1,500,000",06/18/2015,2,
Health Data Intelligence's Convertible Note,https://www.crunchbase.com/funding-round/1de6d99b8b1253836fb31121c56da289,Health Data Intelligence,https://www.crunchbase.com/organization/health-data-intelligence,Convertible Note,"$140,000",09/02/2015,1,
Medlinker's Series B,https://www.crunchbase.com/funding-round/d358d75d9d676a7b422cdcbfe51f2882,Medlinker,https://www.crunchbase.com/organization/medlinker,Series B,"$40,000,000",09/08/2015,1,
Access Integrated Healthcare's Private Equity Round,https://www.crunchbase.com/funding-round/5bb6902d4ace8750044a3274237a46de,Access Integrated Healthcare,https://www.crunchbase.com/organization/access-integrated-healthcare,Private Equity,"$50,000,000",09/30/2015,1,
X2AI's Convertible Note,https://www.crunchbase.com/funding-round/f19fde68191f829bc862ea0c6d39d140,X2AI,https://www.crunchbase.com/organization/x2ai,Convertible Note,"$100,000",09/28/2015,1,
Column Health's Convertible Note,https://www.crunchbase.com/funding-round/99c278d60e4c4d44684d867be248a574,Column Health,https://www.crunchbase.com/organization/column-health,Convertible Note,"$2,300,000",07/09/2015,,
Lifetrack Medical Systems' Seed Round,https://www.crunchbase.com/funding-round/abd93a2d956d6abf08a29d0d0bb4cd00,Lifetrack Medical Systems,https://www.crunchbase.com/organization/lifetrack-medical-systems,Seed,,10/30/2015,1,
MedSocket's Seed Round,https://www.crunchbase.com/funding-round/e89ab7c8d5c54289c98b47aff38ff8c9,MedSocket,https://www.crunchbase.com/organization/medsocket,Seed,"$500,000",11/06/2015,2,
Caremondo's Series A,https://www.crunchbase.com/funding-round/fd5577acd95c90e303f20b91f67f3d27,Caremondo,https://www.crunchbase.com/organization/caremondo,Series A,,11/11/2015,1,
PriceMDs.com Inc.'s Angel Round,https://www.crunchbase.com/funding-round/495f2b8c8b90107d0e352f701202e8b1,PriceMDs.com Inc.,https://www.crunchbase.com/organization/pricemds-com-inc,Angel,"$1,000,000",11/13/2015,,"$23,000,000"
Dorsata's Convertible Note,https://www.crunchbase.com/funding-round/8a7bf964f4e3c2a3d11bab2f0a1cc4ee,Dorsata,https://www.crunchbase.com/organization/dorsata-inc,Convertible Note,"$1,000,000",12/10/2014,2,
Aeris Cleantec AG's Seed Round,https://www.crunchbase.com/funding-round/5a11e5bcf7d08eab86975dc5d79fed49,Aeris Cleantec AG,https://www.crunchbase.com/organization/aeris-cleantec-ag,Seed,"$1,050,000",09/01/2015,2,
LindaCare's Series A,https://www.crunchbase.com/funding-round/9016dca826a50f170b1ffb85e3b8fb29,LindaCare,https://www.crunchbase.com/organization/lindacare,Series A,"€1,500,000",12/04/2015,1,
iHealthHome's Venture Round,https://www.crunchbase.com/funding-round/334ac271da6721b9aaf53bb107c47d14,iHealthHome,https://www.crunchbase.com/organization/ihealthhome,Series Unknown,,11/30/2015,2,
Rowheels' Venture Round,https://www.crunchbase.com/funding-round/f893b49660af0c5506349118aa3c9b36,Rowheels,https://www.crunchbase.com/organization/rowheels,Series Unknown,"$1,500,000",12/21/2015,1,
Yosko's Seed Round,https://www.crunchbase.com/funding-round/31a2dd4a899315cdb71d807960fc30e5,Yosko,https://www.crunchbase.com/organization/yosko,Seed,,03/12/2014,2,
Push Doctor's Seed Round,https://www.crunchbase.com/funding-round/c61cd7dabf56eaf6f95f92f6d4ab31af,Push Doctor,https://www.crunchbase.com/organization/push-doctor,Seed,"$1,200,000",11/21/2014,,
Carbon38's Series A,https://www.crunchbase.com/funding-round/c8d5cf40ccfadc85c89cb19a54e1054e,Carbon38,https://www.crunchbase.com/organization/carbon38,Series A,,09/01/2015,2,
Smile Merchants' Seed Round,https://www.crunchbase.com/funding-round/7f6f13bf15363fbdd77394813e129228,Smile Merchants,https://www.crunchbase.com/organization/smile-merchants,Seed,,01/27/2016,1,
Monsenso's Venture Round,https://www.crunchbase.com/funding-round/60e1416eeda7a8ad2912339c14e77667,Monsenso,https://www.crunchbase.com/organization/monsenso,Series Unknown,"€211,000",01/27/2016,1,
Finrise's Seed Round,https://www.crunchbase.com/funding-round/c18dc99b9657669c3086679b8502eeda,Finrise,https://www.crunchbase.com/organization/finrise-inc,Seed,"$120,000",12/01/2015,2,
Q-Sera's Series A,https://www.crunchbase.com/funding-round/5d7f63fadd9b2e7e8d5463ee701b4d42,Q-Sera,https://www.crunchbase.com/organization/q-sera,Series A,"$2,000,000",06/18/2012,2,
AbiliLife's Seed Round,https://www.crunchbase.com/funding-round/f5227cc66f88f2f9fc47d98129421818,AbiliLife,https://www.crunchbase.com/organization/abililife,Seed,"$50,000",08/18/2015,1,
Babaiola's Seed Round,https://www.crunchbase.com/funding-round/c2de3845f6c613987e88d7f7d2e779a7,Babaiola,https://www.crunchbase.com/organization/babaiola,Seed,"€110,000",01/21/2016,2,"$1,043,694"
QI Healthcare's Seed Round,https://www.crunchbase.com/funding-round/3dcdc554ce90041c162314cd79e88932,QI Healthcare,https://www.crunchbase.com/organization/qi-healthcare,Seed,"$400,000",08/02/2012,2,
Adavium's Series C,https://www.crunchbase.com/funding-round/8f8869e6dfcc5f6368c5092d317c6b88,Adavium,https://www.crunchbase.com/organization/adavium,Series C,"$21,000,000",04/07/2016,1,
"Sprimo, Inc.'s Product Crowdfunding",https://www.crunchbase.com/funding-round/8b1bc87c98fc70d12c7e77b6ee778196,"Sprimo, Inc.",https://www.crunchbase.com/organization/sprimo-inc,Product Crowdfunding,"$11,550",04/13/2016,1,
Sense.ly's Seed Round,https://www.crunchbase.com/funding-round/2e0c32432040c96fdde55c2c755a028c,Sense.ly,https://www.crunchbase.com/organization/sense-ly,Seed,,03/14/2014,1,
Bergen Medical Products' Debt Financing,https://www.crunchbase.com/funding-round/cecad71c17dd157cb996eb6bedc0002b,Bergen Medical Products,https://www.crunchbase.com/organization/bergen-medical-products,Debt Financing,"$673,354",06/16/2016,,
ThingsMeet Solutions Private Limited's Seed Round,https://www.crunchbase.com/funding-round/f68065130ea3b9f4a3444ca79c6ef7d9,ThingsMeet Solutions Private Limited,https://www.crunchbase.com/organization/thingsmeet-solutions-private-limited,Seed,,05/02/2016,1,
Hint Health's Angel Round,https://www.crunchbase.com/funding-round/542ee59499a36ab3c6a44decdc533c4d,Hint Health,https://www.crunchbase.com/organization/hint-health,Angel,,05/01/2014,2,
FoodMarble's Convertible Note,https://www.crunchbase.com/funding-round/8ae0b997ab301d7499751fced1dfd3f7,FoodMarble,https://www.crunchbase.com/organization/foodmarble,Convertible Note,"$100,000",04/25/2016,2,
Eurosender's Seed Round,https://www.crunchbase.com/funding-round/8a99b77d0477d11e61fb9728aaa3bca4,Eurosender,https://www.crunchbase.com/organization/eurosender,Seed,"€300,000",05/09/2016,2,
Farmshelf's Seed Round,https://www.crunchbase.com/funding-round/cad816516ffc51c6d3ece477e736adb9,Farmshelf,https://www.crunchbase.com/organization/farmshelf,Seed,,04/13/2016,2,
SpeechVive's Grant,https://www.crunchbase.com/funding-round/e1021b551b51b63a40d40645b311075f,SpeechVive,https://www.crunchbase.com/organization/speechvive,Grant,"$1,300,000",05/18/2016,1,
Virtual Health's Series A,https://www.crunchbase.com/funding-round/30a265da1621d337d536b3ba869cb2a6,Virtual Health,https://www.crunchbase.com/organization/virtual-health,Series A,,05/18/2016,1,
TelDok - Teldok Indonesia Sehat's Seed Round,https://www.crunchbase.com/funding-round/501a4deaf34dca52eb6b1fd93bb2b800,TelDok - Teldok Indonesia Sehat,https://www.crunchbase.com/organization/teldok,Seed,,05/01/2016,,"$150,000"
Lung Institute's Venture Round,https://www.crunchbase.com/funding-round/6aff2c68d170e7d62070c2d49cc296ac,Lung Institute,https://www.crunchbase.com/organization/lung-institute,Series Unknown,"$232,000",03/31/2015,1,
Airo Health's Venture Round,https://www.crunchbase.com/funding-round/a84b80f09a17ef3900cd3f7929606443,Airo Health,https://www.crunchbase.com/organization/airo-health,Series Unknown,,05/13/2016,2,
Mavencare's Seed Round,https://www.crunchbase.com/funding-round/46a06bbe563a390abff880473c4a986b,Mavencare,https://www.crunchbase.com/organization/mavencare,Seed,,11/01/2015,2,
seeDoc's Seed Round,https://www.crunchbase.com/funding-round/b4a25c1f040b748cb84443e7e93a02e4,seeDoc,https://www.crunchbase.com/organization/seedoc,Seed,"$1,000,000",07/05/2016,1,
Laundrapp's Venture Round,https://www.crunchbase.com/funding-round/826d1280711c524cbd9df23e4c9a2ff9,Laundrapp,https://www.crunchbase.com/organization/laundrapp,Series Unknown,"£5,000,000",08/01/2016,,
Healthymize's Seed Round,https://www.crunchbase.com/funding-round/83d971b08ff26e358ca9649148a91667,Healthymize,https://www.crunchbase.com/organization/healthymize,Seed,,01/01/2016,2,
Callstats.io's Series A,https://www.crunchbase.com/funding-round/e07c6e9e5aa712186ac731914a372d84,Callstats.io,https://www.crunchbase.com/organization/callstats-io,Series A,"$3,000,000",09/06/2016,1,
Capsule's Seed Round,https://www.crunchbase.com/funding-round/df3ecd3cca6079f3396ac8c3ba0b0f90,Capsule,https://www.crunchbase.com/organization/capsule-4,Seed,"$100,000",09/13/2016,,
Sofregen Medical's Series A,https://www.crunchbase.com/funding-round/3bdaf0b66b3309b43c0d08efd6095663,Sofregen Medical,https://www.crunchbase.com/organization/sofregen-medical,Series A,"$6,200,000",09/15/2016,1,
OvaScience's Series A,https://www.crunchbase.com/funding-round/2d63e64b2f55eaf3c54f6a884ef6c518,OvaScience,https://www.crunchbase.com/organization/ovascience,Series A,"$6,000,000",10/11/2011,,
Albert Medical Devices' Series B,https://www.crunchbase.com/funding-round/a2abb9006b64c6322e1f4e479ae4909a,Albert Medical Devices,https://www.crunchbase.com/organization/albert-medical-devices,Series B,"£300,000",04/20/2012,,
OvaScience's Series C,https://www.crunchbase.com/funding-round/81c93c253b2091969d2a86d87b24e805,OvaScience,https://www.crunchbase.com/organization/ovascience,Series C,"$4,000,000",08/07/2012,,
Shadow Health's Angel Round,https://www.crunchbase.com/funding-round/83cd97cc47fa4e0208106be81580525c,Shadow Health,https://www.crunchbase.com/organization/shadow-health,Angel,"$735,000",01/08/2013,,
Wildflower Health's Seed Round,https://www.crunchbase.com/funding-round/bb9f9f1cf1e6a8908fefb0a27b9b878b,Wildflower Health,https://www.crunchbase.com/organization/wildflower-health,Seed,"$100,000",10/01/2012,1,
BigEvidence's Seed Round,https://www.crunchbase.com/funding-round/ca92aad93a4f7bca0bc0d5afda7269ae,BigEvidence,https://www.crunchbase.com/organization/bigevidence,Seed,,05/01/2011,1,
Sessions' Seed Round,https://www.crunchbase.com/funding-round/9a2ac2330ee72ad3c5a0c5a0bb447b31,Sessions,https://www.crunchbase.com/organization/sessions,Seed,"$20,000",01/01/2012,1,
Ignyta's Debt Financing,https://www.crunchbase.com/funding-round/ed78f4e3346ae49031f9ae19d38b552e,Ignyta,https://www.crunchbase.com/organization/ignyta,Debt Financing,"$1,000,000",02/28/2013,,
OvaScience's Series D,https://www.crunchbase.com/funding-round/c9ab208085a4f1743646bedd5b51e50a,OvaScience,https://www.crunchbase.com/organization/ovascience,Series D,"$34,999,920",03/28/2013,,
Juventa Technologies Holdings' Venture Round,https://www.crunchbase.com/funding-round/f43d142c43c128b3fed18431c8c58668,Juventa Technologies Holdings,https://www.crunchbase.com/organization/juventa-technologies-holdings,Series Unknown,"$990,000",06/14/2013,,
i-Human Patients' Angel Round,https://www.crunchbase.com/funding-round/ed4da0249ed03c6484107c011829ec43,i-Human Patients,https://www.crunchbase.com/organization/i-human-patients,Angel,"$2,039,305",12/26/2012,,
CancerIQ's Seed Round,https://www.crunchbase.com/funding-round/78f1153feea1c8e628005f2a583a10bc,CancerIQ,https://www.crunchbase.com/organization/canceriq,Seed,,06/01/2013,1,
Sensentia's Convertible Note,https://www.crunchbase.com/funding-round/dc04b234f445f48ffdff634eba5f4666,Sensentia,https://www.crunchbase.com/organization/sensentia,Convertible Note,"$100,000",08/01/2013,1,
Kogent Surgical's Seed Round,https://www.crunchbase.com/funding-round/71f902a72376c5989a5425f8f1c604e3,Kogent Surgical,https://www.crunchbase.com/organization/kogent-surgical,Seed,"$21,000",09/27/2012,,
Data Driven Delivery System's Venture Round,https://www.crunchbase.com/funding-round/986c2ea6f9f309c3f9a36ee4db81ff60,Data Driven Delivery System,https://www.crunchbase.com/organization/data-driven-delivery-system,Series Unknown,"$4,550,000",08/01/2012,,
Treasure Valley Surgery Center's Seed Round,https://www.crunchbase.com/funding-round/29b858471fc5ed2329affd8c2d0774ef,Treasure Valley Surgery Center,https://www.crunchbase.com/organization/treasure-valley-surgery-center,Seed,"$100,000",05/18/2012,,
Symcat's Venture Round,https://www.crunchbase.com/funding-round/fa66b21461f23e8a856dbe6cc9a23c84,Symcat,https://www.crunchbase.com/organization/symcat,Series Unknown,"$134,724",07/06/2012,,
Shadow Health's Venture Round,https://www.crunchbase.com/funding-round/0b8fbb6fa55f715374fc7696448debe6,Shadow Health,https://www.crunchbase.com/organization/shadow-health,Series Unknown,"$560,000",06/29/2012,,
DocVue's Debt Financing,https://www.crunchbase.com/funding-round/6cbd3b4eb52b93f91cf7565a67e9355d,DocVue,https://www.crunchbase.com/organization/docvue,Debt Financing,"$1,265,000",05/29/2012,,
HandInScan's Seed Round,https://www.crunchbase.com/funding-round/f274544d4d183107fcf0a6a80a6d9cee,HandInScan,https://www.crunchbase.com/organization/handinscan,Seed,,12/28/2012,1,
Personal Cell Sciences' Seed Round,https://www.crunchbase.com/funding-round/a18e2a2032f7c640b5d45aa7a23f44e3,Personal Cell Sciences,https://www.crunchbase.com/organization/personal-cell-sciences,Seed,"$235,000",05/08/2012,,
CV-Sight's Seed Round,https://www.crunchbase.com/funding-round/78e1acad1b8285f7495a2dd5e677aad2,CV-Sight,https://www.crunchbase.com/organization/cv-sight,Seed,"$2,500,000",04/24/2012,,
Zoeticx's Seed Round,https://www.crunchbase.com/funding-round/07e86e5859d703f4878ced99867d6305,Zoeticx,https://www.crunchbase.com/organization/zoeticx,Seed,"$580,000",03/26/2012,,
Qualgenix's Venture Round,https://www.crunchbase.com/funding-round/01e2b9d07c8cf84c36d22b4cb6a80140,Qualgenix,https://www.crunchbase.com/organization/qualgenix,Series Unknown,"$2,853,205",03/29/2012,,
PHRQL's Debt Financing,https://www.crunchbase.com/funding-round/285226aff236d941f61a139303563e53,PHRQL,https://www.crunchbase.com/organization/phrql,Debt Financing,"$50,000",02/28/2012,,
"Positive Mobile Health, Inc.'s Debt Financing",https://www.crunchbase.com/funding-round/aa2a9a64580c0529c3fa3ac6e47e9653,"Positive Mobile Health, Inc.",https://www.crunchbase.com/organization/positive-mobile-health-inc-,Debt Financing,"$146,000",08/27/2013,,
Data Driven Delivery System's Venture Round,https://www.crunchbase.com/funding-round/8560c6859861934b3fac8e0b90712b82,Data Driven Delivery System,https://www.crunchbase.com/organization/data-driven-delivery-system,Series Unknown,"$1,575,000",01/20/2012,,
RegulatoryBinder's Angel Round,https://www.crunchbase.com/funding-round/0fff13bb67af65f9e0ee386fc8cb6c33,RegulatoryBinder,https://www.crunchbase.com/organization/regulatorybinder,Angel,"$20,000",06/01/2013,1,
Vital Connect's Series A,https://www.crunchbase.com/funding-round/8b38acd5d63c375c8812cd55e34d22a5,Vital Connect,https://www.crunchbase.com/organization/vital-connect,Series A,"$10,759,116",11/15/2011,,
Shadow Health's Venture Round,https://www.crunchbase.com/funding-round/0ac3296b27f8e0bc994d1a1aaf68d732,Shadow Health,https://www.crunchbase.com/organization/shadow-health,Series Unknown,"$375,000",09/27/2013,,
Eqalix's Grant,https://www.crunchbase.com/funding-round/1b727b17ef246614981cef9e9e414586,Eqalix,https://www.crunchbase.com/organization/eqalix,Grant,"$25,000",08/16/2011,,
OncoSec Medical's Seed Round,https://www.crunchbase.com/funding-round/f6a9e79c93c7d115f18c01ff84bfe1ae,OncoSec Medical,https://www.crunchbase.com/organization/oncosec-medical,Seed,"$3,000,000",07/01/2011,,
PRX Control Solutions' Seed Round,https://www.crunchbase.com/funding-round/1cc6701967916986f6b52d1ac513db65,PRX Control Solutions,https://www.crunchbase.com/organization/prx-consulting,Seed,"$50,000",03/15/2012,1,
Shadow Health's Seed Round,https://www.crunchbase.com/funding-round/06612d603e91a40de3254f8e7112fe43,Shadow Health,https://www.crunchbase.com/organization/shadow-health,Seed,"$280,000",06/20/2011,,
CareinSync's Seed Round,https://www.crunchbase.com/funding-round/7ce494b5fb97baad74f41b1ab9ef8c36,CareinSync,https://www.crunchbase.com/organization/careinsync,Seed,"$1,000,000",07/01/2012,1,
Shakti Technology Ventures' Angel Round,https://www.crunchbase.com/funding-round/09b124d2e4433bb7ab1d885427d5dbc5,Shakti Technology Ventures,https://www.crunchbase.com/organization/shakti-technology-ventures,Angel,"$25,000",10/01/2013,1,"$3,300,000"
Faveeo's Seed Round,https://www.crunchbase.com/funding-round/e512f26bc88d893377b775ab2fd695f7,Faveeo,https://www.crunchbase.com/organization/faveeo,Seed,"$350,000",10/28/2013,,
TruQC's Grant,https://www.crunchbase.com/funding-round/ab61aa4bc86b8b10ea4d1765a0538c55,TruQC,https://www.crunchbase.com/organization/truqc,Grant,"$150,000",11/04/2013,,
Ignyta's Venture Round,https://www.crunchbase.com/funding-round/d230a79c86b3e345bd8af1f61cd81452,Ignyta,https://www.crunchbase.com/organization/ignyta,Series Unknown,"$54,000,000",12/03/2013,,
The App3's Seed Round,https://www.crunchbase.com/funding-round/ce83c84e6888543875aab2f7ec7135b8,The App3,https://www.crunchbase.com/organization/the-app3,Seed,"$90,000",08/01/2013,1,
Ancera's Debt Financing,https://www.crunchbase.com/funding-round/2bc57add9f6bce0760f5fc27a4899d63,Ancera,https://www.crunchbase.com/organization/ancera,Debt Financing,"$1,277,500",11/25/2013,,
Tyber Medical's Seed Round,https://www.crunchbase.com/funding-round/f837d6e7e732200637eb8da6a7332679,Tyber Medical,https://www.crunchbase.com/organization/tyber-medical,Seed,,11/26/2013,,
ApolloMed's Venture Round,https://www.crunchbase.com/funding-round/e2667581a50c36bacff5baf9ac8f816a,ApolloMed,https://www.crunchbase.com/organization/apollomed,Series Unknown,"$1,155,000",03/03/2011,,
Inteliclinic's Product Crowdfunding,https://www.crunchbase.com/funding-round/d40de1aefa2a45830a3bcb3af638faba,Inteliclinic,https://www.crunchbase.com/organization/intelclinic,Product Crowdfunding,"$438,573",01/12/2014,,
Qardio's Venture Round,https://www.crunchbase.com/funding-round/66bb6453a2283cd6d41de437f923550c,Qardio,https://www.crunchbase.com/organization/qardio,Series Unknown,"$948,000",12/02/2013,,
GroupZoom's Seed Round,https://www.crunchbase.com/funding-round/d0516c43558b41c3dd1c42feb1a3375b,GroupZoom,https://www.crunchbase.com/organization/groupzoom,Seed,,12/03/2013,1,
Angel Group Holding Company's Series B,https://www.crunchbase.com/funding-round/f066cf71eef755499675f44a8c7687e4,Angel Group Holding Company,https://www.crunchbase.com/organization/angel-group-holding-company,Series B,,01/17/2014,1,
Aurora Spine's Venture Round,https://www.crunchbase.com/funding-round/7effeca41dadff2f95754c46e1a5c81f,Aurora Spine,https://www.crunchbase.com/organization/aurora-spine,Series Unknown,"$1,703,749",01/29/2014,,
Shadow Health's Seed Round,https://www.crunchbase.com/funding-round/8881b220ea8161e325eb80547f63eb9a,Shadow Health,https://www.crunchbase.com/organization/shadow-health,Seed,"$200,000",01/30/2014,,
Aligned TeleHealth's Venture Round,https://www.crunchbase.com/funding-round/9650870275ef9cdca7918b61bd079d6a,Aligned TeleHealth,https://www.crunchbase.com/organization/aligned-telehealth,Series Unknown,"$499,500",01/30/2014,,
BioPharmX's Debt Financing,https://www.crunchbase.com/funding-round/38d464f6cb3d935c72ed8b2bececad01,BioPharmX,https://www.crunchbase.com/organization/biopharmx,Debt Financing,"$500,000",01/03/2014,,
Grand Rounds' Seed Round,https://www.crunchbase.com/funding-round/0b75d5500342f5e4fa4cfce5b0f9017f,Grand Rounds,https://www.crunchbase.com/organization/grand-rounds,Seed,"$1,000,000",01/01/2011,1,
LogicStream Health's Debt Financing,https://www.crunchbase.com/funding-round/092b7e5364c91cc7c9466ebb4c0118f7,LogicStream Health,https://www.crunchbase.com/organization/logicstream-health,Debt Financing,"$150,000",03/06/2014,,
Moov's Product Crowdfunding,https://www.crunchbase.com/funding-round/33e8ae5d000f62f74a5d1b45a865e04b,Moov,https://www.crunchbase.com/organization/moov-cc,Product Crowdfunding,"$1,000,000",03/14/2014,,
Reacción's Seed Round,https://www.crunchbase.com/funding-round/c1995354adf91a38cd9aab99e44f5954,Reacción,https://www.crunchbase.com/organization/reaccin,Seed,"$40,000",12/27/2011,1,
Wellpepper's Debt Financing,https://www.crunchbase.com/funding-round/749cd63652e4b46086bcdeac516d277b,Wellpepper,https://www.crunchbase.com/organization/wellpepper,Debt Financing,"$1,150,000",05/03/2016,,
TripleCare's Venture Round,https://www.crunchbase.com/funding-round/1a961ec72ead6b55c93b9caabaa6aa79,TripleCare,https://www.crunchbase.com/organization/esnf,Series Unknown,"$2,250,000",04/07/2014,,
Grove Collaborative's Seed Round,https://www.crunchbase.com/funding-round/c696a6b27a46032ba6dc3a748b71bf0f,Grove Collaborative,https://www.crunchbase.com/organization/epantry-llc,Seed,"$1,400,000",04/04/2014,,
PRX Control Solutions' Seed Round,https://www.crunchbase.com/funding-round/423597030d202a3206d356d0564e9f7a,PRX Control Solutions,https://www.crunchbase.com/organization/prx-consulting,Seed,"$80,000",04/08/2014,1,
